CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,RECIPIENT PROFILE URLS,DATE,SUBJECT,CONTENT,FOLDER
2-MzI0YWI1MjItNzRjYy00ZDgzLTgwMmQtODJlOGYzZTk2NjgwXzAxMw==,,Monisha B K,https://www.linkedin.com/in/monisha-b-k-6491a3233,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-06-16 10:23:07 UTC,,Thank you,INBOX
2-MzI0YWI1MjItNzRjYy00ZDgzLTgwMmQtODJlOGYzZTk2NjgwXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Monisha B K,https://www.linkedin.com/in/monisha-b-k-6491a3233,2023-06-16 10:05:08 UTC,,Congrats on your work anniversary!,INBOX
2-MDUyNjM5NzUtN2MyZC00ZWE4LThkNjctNGY1Y2NmZDA0NGMwXzAxMw==,,ERWINSYAH BAHRAN,https://www.linkedin.com/in/erwinsyah-bahran-91a0a41a9,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-06-04 16:41:34 UTC,,"ARE YOU LOOKING TO WORK OVERSEA OR ABROAD ? ASDA SUPERMARKET UK is Hiring for UK, Canada & USA etc. CIVIL, MECHANICAL, CHEMICAL, ELECTRICAL AND ELECTRONICS ENGINEERS; HR MANAGERS SOFTWARE ENGINEER; ACCOUNTANTS; AND OTHERS NEEDED URGENTLY IN OIL & GAS AND ENERGY COMPANY... Applicants are to submit their Educational Qualification Certificates Resume/ CV for Consideration. Do not apply if you do not have Educational certificates or an International passport. Send your CV to :-asdasupermarket704@gmail.com",INBOX
2-OWNkZWUxMWItZGU0OC00MThmLWJmNWYtN2M5NmU1NGI0YmIyXzAxMA==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,dhiraj b,https://www.linkedin.com/in/dhiraj-b-98963916b,2023-05-30 16:02:16 UTC,,Thank you,INBOX
2-OWNkZWUxMWItZGU0OC00MThmLWJmNWYtN2M5NmU1NGI0YmIyXzAxMA==,,dhiraj b,https://www.linkedin.com/in/dhiraj-b-98963916b,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-05-30 15:20:45 UTC,,Congrats on your work anniversary!,INBOX
2-Yzg0OGRkNjEtNmJhZC00ODlmLTk3OTEtZjI2NGJhYjZjM2YzXzAxMA==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Anwar Rasheed,https://www.linkedin.com/in/anwar-rasheed-2588b0212,2023-05-30 14:38:33 UTC,,Thank you,INBOX
2-Yzg0OGRkNjEtNmJhZC00ODlmLTk3OTEtZjI2NGJhYjZjM2YzXzAxMA==,,Anwar Rasheed,https://www.linkedin.com/in/anwar-rasheed-2588b0212,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-05-30 13:40:51 UTC,,Congrats on your work anniversary!,INBOX
2-ZjU5NjE5ZDItMTVkZi00NDFkLWFmZjEtMjA4NmEwM2U1OWQ0XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Aditya Kumar Tiwari,https://www.linkedin.com/in/aditya-kumar-tiwari-6ab13021b,2023-05-30 11:55:29 UTC,,Thank you,INBOX
2-ZjU5NjE5ZDItMTVkZi00NDFkLWFmZjEtMjA4NmEwM2U1OWQ0XzAxMw==,,Aditya Kumar Tiwari,https://www.linkedin.com/in/aditya-kumar-tiwari-6ab13021b,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-05-30 10:46:17 UTC,,Congrats on your work anniversary!,INBOX
2-MjkxYzg2YjktM2NkYS00NGQ5LWFkNTItZDM1MTIzYWE4YWI1XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Saurin Prajapati,https://www.linkedin.com/in/saurin-prajapati,2023-05-30 05:07:23 UTC,,Thank you,INBOX
2-MjkxYzg2YjktM2NkYS00NGQ5LWFkNTItZDM1MTIzYWE4YWI1XzAxMw==,,Saurin Prajapati,https://www.linkedin.com/in/saurin-prajapati,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-05-30 03:31:56 UTC,,Congrats on your work anniversary!,INBOX
2-MWJlNTY0MmItNGRlNS00YTg4LWIwYWItNTYzZWVlOGRlMjY2XzAxMA==,Hiring Odoo Developer at Ksolves India,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Kirti Jain,https://www.linkedin.com/in/kirti-jain-8bb03b219,2023-05-21 08:59:31 UTC,Hiring Odoo Developer at Ksolves India,Hello Kirti.        Is there any vacancy for one year of experience in Python Odoo technology?,INBOX
2-MWJlNTY0MmItNGRlNS00YTg4LWIwYWItNTYzZWVlOGRlMjY2XzAxMA==,Hiring Odoo Developer at Ksolves India,Kirti Jain,https://www.linkedin.com/in/kirti-jain-8bb03b219,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-05-01 09:00:45 UTC,Hiring Odoo Developer at Ksolves India,"Dear Candidate,  We are seeking a skilled Odoo Developer to join our team in Ahmedabad.  You will work closely with team members to ensure the successful delivery of projects. You may share resume at kirti.jain@ksolves.com for further discussion.  Regards, Kirti Jain",INBOX
2-NzhkMjYwNTktNmQ4MC00NWI2LWIwMjQtYWNhYzA2OGE0ODM0XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Prashant Pathak,https://www.linkedin.com/in/prashant-pathak-8aa12218b,2023-05-03 10:53:36 UTC,,"Okay, sure",INBOX
2-NzhkMjYwNTktNmQ4MC00NWI2LWIwMjQtYWNhYzA2OGE0ODM0XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Prashant Pathak,https://www.linkedin.com/in/prashant-pathak-8aa12218b,2023-05-03 10:53:35 UTC,,I have shared.please check ,INBOX
2-NzhkMjYwNTktNmQ4MC00NWI2LWIwMjQtYWNhYzA2OGE0ODM0XzAxMw==,,Prashant Pathak,https://www.linkedin.com/in/prashant-pathak-8aa12218b,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-05-03 09:06:11 UTC,,"Hello,  My name is Prashant Pathak and I am Recruiter of Techspawn Solution. Currently I am handling ODOO Developer position. So please share your updated CV on prashantp@techspawn.co so that I can proceed further.",INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-30 14:33:55 UTC,,Hmmm,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,2023-04-30 14:32:54 UTC,,Testing course karucha naa,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,2023-04-30 14:32:36 UTC,,Ooo,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-30 14:31:28 UTC,,Nai paini khojuchi ,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,2023-04-30 14:30:19 UTC,,Job karucha naa?,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-30 14:30:04 UTC,,Banglore re ,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,2023-04-30 14:29:58 UTC,,Ahmedabad re,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-30 14:29:53 UTC,,Kauthi job karucha ,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,2023-04-30 14:29:42 UTC,,Aau tume kauthi ebe ,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,2023-04-30 14:29:07 UTC,,Hmm 1year heigalani,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,2023-04-30 14:28:36 UTC,,I am fine ,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-30 12:59:27 UTC,,Au job pai lani na ,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-30 12:59:01 UTC,,How are you?,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-30 12:58:50 UTC,,I'm good,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,2023-04-30 12:42:39 UTC,,How are you?,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,2023-04-30 12:40:55 UTC,,Hello bro,INBOX
2-MzRkZjdjNGItZjZhMi00M2QwLTgxNzgtZjVlN2RiMWQxODRiXzAxMw==,,Debi prasad Barik,https://www.linkedin.com/in/debi-prasad-barik-34a69025a,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-29 04:11:43 UTC,,Hii brother ,INBOX
2-YmIwNmE5N2ItNDk5OS00OTYyLTkwMjktZTE4ZTVlNjBmMTgyXzAxMw==,,Darshan Patel,https://www.linkedin.com/in/darshan-patel-766053225,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-26 01:31:22 UTC,,"Hardik here, Hope you are doing well.  I am freelancer in odoo backend. Any requirement related me. please contact me.",INBOX
2-ZGU3ODZlY2UtMmUyNS00YjI2LTgxOGEtNTIzNjBlYmIzNWZiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Vaghela Shweta,https://www.linkedin.com/in/vaghela-shweta-a0360619a,2023-04-21 07:43:05 UTC,,,INBOX
2-ZGU3ODZlY2UtMmUyNS00YjI2LTgxOGEtNTIzNjBlYmIzNWZiXzAxMw==,,Vaghela Shweta,https://www.linkedin.com/in/vaghela-shweta-a0360619a,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-21 05:28:07 UTC,,Please share your updated resume,INBOX
2-ZGU3ODZlY2UtMmUyNS00YjI2LTgxOGEtNTIzNjBlYmIzNWZiXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Vaghela Shweta,https://www.linkedin.com/in/vaghela-shweta-a0360619a,2023-04-20 13:00:29 UTC,,"Hi Vaghela,  I hope you’re doing well! I’m interested in the role you posted: Odoo Developer. Based on my experience as Software Engineer at Tecblic, I believe I could be a good fit.  Are you open to a quick chat to discuss the position? I’d love to learn more about it, and share more about my own qualifications. I look forward to hearing from you.  Best regards, RASHMI RANJAN SAHU",INBOX
2-ZThiZjk3OGItNWU5Yy00ZTUxLWE5MjctOGVjMmMyMGZkOWZkXzAxMw==,,Hiren Patel,https://www.linkedin.com/in/sitaramsolutions,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-18 05:01:33 UTC,,"Oh, OK",INBOX
2-ZThiZjk3OGItNWU5Yy00ZTUxLWE5MjctOGVjMmMyMGZkOWZkXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Hiren Patel,https://www.linkedin.com/in/sitaramsolutions,2023-04-18 05:00:25 UTC,,Not yet,INBOX
2-ZThiZjk3OGItNWU5Yy00ZTUxLWE5MjctOGVjMmMyMGZkOWZkXzAxMw==,,Hiren Patel,https://www.linkedin.com/in/sitaramsolutions,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-18 04:46:16 UTC,,Have you worked on POS and Website?,INBOX
2-ZThiZjk3OGItNWU5Yy00ZTUxLWE5MjctOGVjMmMyMGZkOWZkXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Hiren Patel,https://www.linkedin.com/in/sitaramsolutions,2023-04-18 04:39:55 UTC,,"No ,I don't have technical knowledge in POS and website.but I know functionality as well ",INBOX
2-ZThiZjk3OGItNWU5Yy00ZTUxLWE5MjctOGVjMmMyMGZkOWZkXzAxMw==,,Hiren Patel,https://www.linkedin.com/in/sitaramsolutions,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-15 13:48:15 UTC,,"Hi RASHMI RANJAN,  Do you have experience with Odoo website and POS ?",INBOX
2-MDNkNzRkOGQtOTM3MS00YjBkLWE1MjgtYTc4MjIyMTQ5YWMxXzAxMg==,Potential Opportunity @ QX RPO/Recruitment & Staffing,MoHsIn MaLeK,https://www.linkedin.com/in/mohsin-malek-05216a110,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-17 10:52:04 UTC,Potential Opportunity @ QX RPO/Recruitment & Staffing,"Hello,  Hope this message finds you well.  I came across your LinkedIn while researching a potential candidate for openings at QX Global Group.  I’m reaching out to see if you’d be interested to proceed further with exploring job opportunities with us. If yes, kindly share your updated resume on Kajal.Saxena@qxglobalgroup.com or you can share your resume on WhatsApp # +91 7229037054 .   Furthermore, you can refer more about us on www.qxglobalgroup.com   Awaiting your positive reply. Have a great day ahead.  Thanks & Regards  MoHsIn MaLeK Hiring US IT/Non IT Recruiters. Interested candidates can DM me on WhatsApp +91 96627 59139",INBOX
2-MmU5NThkMzMtM2IzZi00ZDJjLWE3OTEtMGZhMDYyOWE2YTFlXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Bhavneet  kaur,https://www.linkedin.com/in/bhavneet-kaur-a009ab203,2023-04-15 07:08:20 UTC,,Is there any vacancy for one year experience in Python Odoo Developer?,INBOX
2-MmU5NThkMzMtM2IzZi00ZDJjLWE3OTEtMGZhMDYyOWE2YTFlXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Bhavneet  kaur,https://www.linkedin.com/in/bhavneet-kaur-a009ab203,2023-04-15 07:06:37 UTC,,Hello ma'am ,INBOX
2-Nzc3NDRkYTEtZGZkZC00MzU0LTgzZTQtMzE4Zjk4MDc4MDliXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Nipa Patel HR Skyscend,https://www.linkedin.com/in/nipa-patel-hr-skyscend-5104a0240,2023-04-13 10:20:08 UTC,,"Okay, thanks",INBOX
2-Nzc3NDRkYTEtZGZkZC00MzU0LTgzZTQtMzE4Zjk4MDc4MDliXzAxMw==,,Nipa Patel HR Skyscend,https://www.linkedin.com/in/nipa-patel-hr-skyscend-5104a0240,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-13 09:18:30 UTC,,Not at the moment,INBOX
2-Nzc3NDRkYTEtZGZkZC00MzU0LTgzZTQtMzE4Zjk4MDc4MDliXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Nipa Patel HR Skyscend,https://www.linkedin.com/in/nipa-patel-hr-skyscend-5104a0240,2023-04-13 09:01:27 UTC,,Is there any vacancy for one year experience in Python Odoo Developer ,INBOX
2-Nzc3NDRkYTEtZGZkZC00MzU0LTgzZTQtMzE4Zjk4MDc4MDliXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Nipa Patel HR Skyscend,https://www.linkedin.com/in/nipa-patel-hr-skyscend-5104a0240,2023-04-13 09:01:12 UTC,,Hello ,INBOX
2-Nzc3NDRkYTEtZGZkZC00MzU0LTgzZTQtMzE4Zjk4MDc4MDliXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Nipa Patel HR Skyscend,https://www.linkedin.com/in/nipa-patel-hr-skyscend-5104a0240,2022-09-05 09:54:07 UTC,,"Okay, thanks",INBOX
2-Nzc3NDRkYTEtZGZkZC00MzU0LTgzZTQtMzE4Zjk4MDc4MDliXzAxMw==,,Nipa Patel HR Skyscend,https://www.linkedin.com/in/nipa-patel-hr-skyscend-5104a0240,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-09-05 09:43:17 UTC,,Not at the moment.,INBOX
2-Nzc3NDRkYTEtZGZkZC00MzU0LTgzZTQtMzE4Zjk4MDc4MDliXzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Nipa Patel HR Skyscend,https://www.linkedin.com/in/nipa-patel-hr-skyscend-5104a0240,2022-09-04 11:40:14 UTC,,Are you hiring freshers ,INBOX
2-Nzc3NDRkYTEtZGZkZC00MzU0LTgzZTQtMzE4Zjk4MDc4MDliXzAxMw==,,Nipa Patel HR Skyscend,https://www.linkedin.com/in/nipa-patel-hr-skyscend-5104a0240,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-08-05 07:34:33 UTC,,"Hello, We are hiring Sr.Software(Odoo)Developers. If you are looking for job change and better opportunity, we are hiring. You can share your CV on hr@skyscendbs.com , for more details you can DM us. Thank You. Location- Gandhinagar, Working Days-5,WFO",INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,2023-04-13 09:58:37 UTC,,Is there any vacancy for one year of experience in Python?,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2023-04-13 09:27:39 UTC,,Hi,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,2023-04-13 09:03:05 UTC,,Hello ,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,2022-07-29 17:21:41 UTC,,If any vacancy is there please inform me,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,2022-07-29 17:18:31 UTC,,I have 4months of experience in Odoo Developer ,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,2022-07-29 17:17:37 UTC,,Is there any vacancy for Python/Odoo Developer ?,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,2022-07-29 17:16:53 UTC,,Hello @Reena Hingol,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-06-21 09:42:02 UTC,,Please share ASAP so I can shortlist their resumes,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-06-21 09:37:45 UTC,,You're welcome,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,2022-06-21 09:37:25 UTC,,Ok thank you ,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-06-21 09:37:10 UTC,,reena@pysquad.com,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-06-21 09:36:56 UTC,,So I can connect with him/her,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,2022-06-21 09:36:53 UTC,,Send your mail id,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-06-21 09:36:42 UTC,,Please share his/her contact or resume,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-06-21 09:36:23 UTC,,Okay,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,2022-06-21 09:36:08 UTC,,Actually I have 2 friends they have completed python and django course.. they are fresher.. have there any vacancy ,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-06-21 09:32:55 UTC,,Hello Rashmi,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,2022-06-21 09:30:21 UTC,,Hi Reena,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-06-21 04:49:30 UTC,,If you have any reference then please inform me,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-06-21 04:49:29 UTC,,Thanks a lot,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-06-21 04:49:12 UTC,,"OK, no problem",INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,2022-06-20 17:42:29 UTC,,No ma'am sorry ,INBOX
2-YmFhNjE3NGUtZmQ3Yy00MzNjLTk3NzMtMjJmNDk2MmNkYmQ5XzAxMw==,,Reena Hingol,https://www.linkedin.com/in/reena-hingol-a8a2a01a1,RANJAN SAHU,https://www.linkedin.com/in/ranjan-sahu-738087227,2022-06-20 17:40:52 UTC,,"Hello Rashmi,  Are you looking for a job change?  We are hiring Python developers (Django and odoo) at Ahmedabad Location. If you are interested then please let me know.  Thanks",INBOX
